id,title,Rating,maincateg,platform,price1,actprice1,Offer %,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,kfold
10303,Genuine Leather Slip On For Men  (Black),4.3,Men,Flipkart,1549,4299,63.97%,48.0,10.0,24.0,16.0,5.0,2,1,0,0
12215,Mojaris For Women  (White),4.0,Women,Flipkart,299,999,70.07%,22.0,0.0,12.0,4.0,3.0,1,2,0,1
6158,Decent Look Slip On For Men  (Black),4.0,Men,Flipkart,599,999,40.04%,795.0,112.0,411.0,165.0,119.0,36,64,1,0
9914,"Sports (Walking & Gym Shoes) Running, Sneakers Shoes for Men Pack of 3 Combo(O)-1595-1242-720 Running Shoes For Men  (Multicolor)",3.7,Men,Flipkart,664,1497,55.64%,4887.0,575.0,2283.0,700.0,680.0,418,806,1,4
9423,Men Grey Sports Sandal,4.0,Men,Flipkart,1249,2499,50.02%,44.0,4.0,24.0,8.0,2.0,6,4,1,3
16447,Downshifter 10 Running Shoes For Men  (Blue),4.3,Men,Flipkart,2797,3995,29.99%,1059.0,190.0,654.0,236.0,77.0,26,66,1,2
5160,You Define - Vital Walking Shoes For Women  (Grey),4.4,Women,Flipkart,2750,5499,49.99%,92.0,7.0,57.0,23.0,6.0,4,2,1,2
10050,Women Gold Wedges Sandal,4.3,Women,Flipkart,569,999,43.04%,110.0,15.0,69.0,19.0,11.0,8,3,1,0
18137,Bellies For Women  (Blue),4.1,Women,Flipkart,408,499,18.24%,190.0,25.0,95.0,55.0,19.0,10,11,1,0
8279,Women Tan Heels Sandal,4.1,,Flipkart,475,999,52.45%,,,,,,25,40,1,1
13644,Synthetic Leather Casual Partywear Boots Shoes For Women And Girls Boots For Women  (Black),4.3,Women,Flipkart,398,999,60.16%,271.0,52.0,181.0,34.0,23.0,13,20,0,3
14177,Canvas Shoes For Men  (Black),3.7,Men,Flipkart,399,999,60.06%,282.0,34.0,134.0,48.0,29.0,25,46,0,1
13692,Slides,4.0,Men,Flipkart,399,499,20.04%,1165.0,140.0,553.0,303.0,154.0,54,101,1,2
13695,Casual Sneaker and Shoes for Running Yoga Walking Comfortable Hiking & Trekking Shoes For Women  (Grey),4.2,Women,Flipkart,699,1999,65.03%,60.0,10.0,35.0,14.0,7.0,2,6,0,3
15840,NG-035 Bellies For Women  (Multicolor),4.0,Women,Flipkart,415,1099,62.24%,4.0,1.0,3.0,0.0,0.0,0,1,0,1
17755,Women Yellow Heels Sandal,4.0,Women,Flipkart,474,999,52.55%,2795.0,380.0,1361.0,672.0,391.0,154,219,0,1
18854,Women Gold Heels Sandal,4.2,Women,Flipkart,368,1299,71.67%,445.0,77.0,244.0,116.0,51.0,13,21,1,0
18987,FOOT TRECK Men's Black Outdoor Formal Synthetic Slip-On Shoe Slip On For Men  (Black),4.2,Men,Flipkart,379,1299,70.82%,141.0,21.0,90.0,19.0,16.0,5,11,0,1
14965,Men Synthetic Leather Office Black Formal Shoes Slip On For Men  (Black),4.0,Men,Flipkart,474,999,52.55%,5068.0,750.0,2479.0,1244.0,716.0,236,393,1,4
18094,Men Synthetic Leather Chappal (Red) Flip Flops,4.0,Men,Flipkart,341,900,62.11%,12294.0,1250.0,6847.0,1878.0,1388.0,748,1433,1,2
10641,"SL-154 Walking Shoes For Women  (Grey, Pink)",4.2,Women,Flipkart,885,999,11.41%,362.0,36.0,198.0,98.0,29.0,9,28,0,1
5879,Men White Sandal,3.5,Men,Flipkart,284,699,59.37%,5637.0,666.0,2424.0,828.0,773.0,514,1098,1,0
1681,Boots For Men  (Beige),4.7,Men,Flipkart,359,999,64.06%,15.0,1.0,11.0,4.0,0.0,0,0,0,0
7721,Leather Semi-formals Slip On For Men  (Black),4.1,Men,Flipkart,1738,5795,70.01%,575.0,79.0,307.0,139.0,62.0,25,42,1,3
13999,Combo Pack of 2 Latest Collection Stylish casual Sports Running Shoes For Men  (Multicolor),3.7,Men,Flipkart,499,998,50.00%,1855.0,230.0,884.0,276.0,223.0,161,311,1,3
1442,Jutis For Women  (Multicolor),3.3,Women,Flipkart,283,595,52.44%,4.0,0.0,1.0,1.0,1.0,0,1,0,3
20731,Lotto Men's Sneakers,3.7,Men,Amazon,499,1050,52.48%,,,,,13.0,25,42,1,1
4073,Women Beige Wedges Sandal,4.3,Women,Flipkart,1323,1890,30.00%,27.0,5.0,15.0,9.0,1.0,0,2,1,2
17784,Women Black Wedges Sandal,4.3,Women,Flipkart,2025,4499,54.99%,47.0,7.0,27.0,11.0,6.0,2,1,1,2
17049,Boots For Women  (Red),3.8,Women,Flipkart,477,1999,76.14%,448.0,62.0,229.0,62.0,61.0,28,68,0,0
10343,Women Pink Heels Sandal,4.0,Women,Flipkart,379,799,52.57%,153.0,15.0,75.0,36.0,16.0,13,13,0,1
682,Women Beige Wedges Sandal,4.1,Women,Flipkart,687,1155,40.04%,1081.0,179.0,89.0,160.0,53.0,43,31,0,0
5847,Flip Flops,3.8,Women,Flipkart,320,599,46.58%,57.0,9.0,30.0,8.0,6.0,3,10,0,3
7908,Women Grey Wedges Sandal,3.9,Women,Flipkart,474,999,52.55%,223.0,35.0,114.0,44.0,24.0,14,27,0,2
10082,Angel Fashion TY Slides,3.9,Men,Flipkart,270,799,66.21%,2801.0,323.0,1466.0,471.0,324.0,186,354,0,4
12348,"Perfect Stylish,Trending High Ankle Boots For Women Boots For Women  (Tan)",4.2,Women,Flipkart,355,999,64.46%,294.0,55.0,177.0,51.0,37.0,8,21,0,4
14760,1712 Loafers For Men  (Blue),4.1,Men,Flipkart,339,999,66.07%,2376.0,286.0,1320.0,445.0,266.0,133,212,1,4
13812,MAXICO Running Shoes For Men  (Black),4.1,Men,Flipkart,992,1299,23.63%,1782.0,300.0,946.0,442.0,184.0,85,125,1,3
17907,Women Blue Heels Sandal,3.2,Women,Flipkart,999,2199,54.57%,9.0,1.0,4.0,0.0,1.0,2,2,0,2
359,Men Black Sandal,3.8,Men,Flipkart,340,777,37.06%,25187.0,3113.0,8251.0,1828.0,633.0,1008,4203,1,4
11656,Walking Shoes For Women  (Blue),3.8,Women,Flipkart,424,499,15.03%,4484.0,637.0,1778.0,1184.0,712.0,284,517,1,0
4891,Slip On Sneakers For Women  (Multicolor),4.0,Women,Flipkart,569,998,42.99%,1335.0,221.0,629.0,331.0,186.0,80,109,1,4
12297,Slip On For Women  (Black),4.0,Women,Flipkart,344,499,31.06%,196.0,46.0,98.0,44.0,24.0,12,18,0,4
1096,MEN LEATHER JALSA MOJARIS CASUAL JUTTIS Jutis For Men  (Brown),4.0,Men,Flipkart,283,999,71.67%,11.0,0.0,5.0,3.0,2.0,0,1,0,1
9469,Women Maroon Wedges Sandal,4.0,Women,Flipkart,449,999,55.06%,94.0,9.0,49.0,16.0,16.0,6,7,0,4
3965,Slides,4.0,Women,Flipkart,284,499,43.09%,2166.0,284.0,1100.0,473.0,303.0,108,182,1,3
16904,"Men Black, Red Sandal",4.1,Men,Flipkart,735,875,16.00%,118035.0,16525.0,61722.0,30777.0,13063.0,4694,7779,1,2
20322,Slides,4.3,Women,Flipkart,599,799,25.03%,70.0,17.0,48.0,9.0,5.0,3,5,1,4
19263,Women White Heels Sandal,3.9,Women,Flipkart,399,999,60.06%,580.0,70.0,278.0,119.0,79.0,43,63,0,3
3887,Slippers,3.8,Women,Flipkart,244,999,75.58%,189.0,20.0,91.0,35.0,25.0,15,23,0,2
17364,Women Orange Flats Sandal,4.2,Women,Flipkart,235,699,66.38%,130.0,24.0,75.0,25.0,23.0,2,6,1,0
2450,Leather Black Oxford Dress Police Shoes with PU Sole Lace Up  Oxford For Men  (Black),3.8,Men,Flipkart,680,2250,69.78%,53.0,6.0,22.0,12.0,9.0,4,6,0,1
19184,Men Multicolor Flats Sandal,3.9,Men,Flipkart,525,1499,64.98%,2776.0,379.0,1337.0,570.0,385.0,193,291,1,3
15175,Women Brown Wedges Sandal,4.1,Women,Flipkart,243,269,9.67%,749.0,126.0,374.0,205.0,90.0,42,38,1,1
12772,Boots For Women  (Brown),4.5,Women,Flipkart,1999,4850,58.78%,6.0,2.0,3.0,3.0,0.0,0,0,0,0
2923,NUM0001 Oxford For Men  (Black),4.1,Men,Flipkart,399,799,50.06%,686.0,76.0,392.0,122.0,77.0,26,69,0,1
16116,Women Black Heels Sandal,4.0,Women,Flipkart,599,999,40.04%,2301.0,387.0,1312.0,384.0,245.0,105,255,0,2
14585,Slippers,4.1,Women,Flipkart,295,499,40.88%,2367.0,349.0,1279.0,533.0,255.0,117,183,1,3
7703,Velvet Ethnic Shoes Ethnic Mule For Women  (Black),4.3,Women,Flipkart,299,1599,81.30%,51.0,8.0,31.0,13.0,2.0,2,3,0,2
8892,Women Black Flats Sandal,4.0,Women,Flipkart,498,999,50.15%,1608.0,210.0,744.0,433.0,222.0,81,128,1,0
15319,Men Orange Sandal,4.0,Men,Flipkart,398,999,60.16%,14833.0,1945.0,7955.0,2968.0,1850.0,755,1305,0,4
20591,Women Copper Heels Sandal,4.3,Women,Flipkart,699,999,30.03%,796.0,130.0,466.0,186.0,80.0,26,38,1,0
17033,Jutis For Women  (Black),3.9,Women,Flipkart,219,499,56.11%,670.0,90.0,359.0,98.0,72.0,41,95,1,3
11188,SL-138 Casuals For Women  (White),4.1,Women,Flipkart,496,625,20.64%,368.0,68.0,201.0,79.0,51.0,11,26,1,4
14233,JFWADAM KNIT SLIPON Walking Shoes For Men  (Black),4.3,Men,Flipkart,1499,2999,50.02%,921.0,84.0,539.0,247.0,74.0,29,32,1,2
6219,Boots For Women  (Black),4.3,Women,Flipkart,398,999,60.16%,240.0,38.0,143.0,48.0,18.0,11,7,1,1
9372,Bellies For Women  (Multicolor),4.0,Women,Flipkart,599,1499,60.04%,485.0,65.0,240.0,106.0,63.0,31,45,0,2
17462,WILLY-2 Bellies For Women  (Red),3.3,Women,Flipkart,449,499,10.02%,44.0,3.0,11.0,14.0,4.0,6,9,1,3
3901,Women Beige Wedges Sandal,3.9,Women,Flipkart,462,999,53.75%,,,52.0,,12.0,11,8,1,4
8876,Flooristo White Casual Stylish Sneakers Shoes for Men,3.4,Men,Amazon,469,599,21.70%,434.0,211.0,22.0,6.0,15.0,20,36,0,3
15047,"Top Rated,Training Shoes,Walking Shoes,Gym Shoes ,Sports Shoes, Running Shoes For Men,Cricket Shoes,Hocket Shoes,Vollyboll Shoes,Hiking Shoes,Casual Shoes,Football Shoes, Badminton Shoes,Basketball Shoes,Gym Shoes, Trekking Shoes,Juta, Tennis Shoe, Light Weight Comfortable Shoes For Men'S/Boy'S Casuals For Men Walking Shoes For Men  (Black)",3.4,Men,Flipkart,499,999,50.05%,,72.0,,,55.0,50,149,0,0
2962,Bellies For Women  (Blue),3.6,Women,Flipkart,309,999,69.07%,328.0,41.0,147.0,62.0,31.0,17,71,0,4
6491,REEBOK ESSENTIAL TR Running Shoes For Women  (Grey),5.0,Women,Flipkart,2689,2799,3.93%,3.0,0.0,3.0,0.0,0.0,0,0,1,1
15695,Women Multicolor Flats Sandal,3.6,Women,Flipkart,175,499,64.93%,569.0,63.0,249.0,97.0,74.0,49,100,1,3
20519,"Sneakers For Women  (Navy, White, Orange)",4.1,Women,Flipkart,345,999,65.47%,386.0,71.0,206.0,89.0,50.0,14,27,1,3
8927,Women Beige Heels Sandal,3.9,Women,Flipkart,525,599,12.35%,861.0,122.0,398.0,203.0,123.0,53,84,0,4
14534,Bellies For Women  (Copper),3.9,Women,Flipkart,298,999,70.17%,3708.0,483.0,1676.0,901.0,542.0,251,338,1,0
5074,Men Olive Casual Sandal,4.2,Men,Flipkart,699,749,6.68%,18326.0,2518.0,10038.0,4554.0,1930.0,663,1141,1,1
15523,Slides,4.1,Men,Flipkart,299,499,40.08%,628.0,59.0,384.0,78.0,53.0,45,68,0,4
5679,Women Red Heels Sandal,4.1,Women,Flipkart,649,1099,40.95%,13.0,2.0,8.0,1.0,2.0,1,1,0,2
4444,Women Red Heels Sandal,3.9,Women,Flipkart,448,999,55.16%,387.0,66.0,188.0,77.0,50.0,23,49,1,3
9438,A-HH-012-Brown-3 Ethnic Mule For Women  (Brown),3.8,Women,Flipkart,399,1099,63.69%,6.0,0.0,4.0,0.0,0.0,1,1,0,1
12609,Women Green Heels Sandal,4.1,Women,Flipkart,599,999,40.04%,620.0,102.0,331.0,148.0,74.0,26,43,1,4
13778,Slides,4.0,Men,Flipkart,924,1799,48.64%,118.0,9.0,61.0,22.0,17.0,8,10,1,0
20956,Juttis for men ll Casual Mojaris For Men Loafers For Men  (Tan),4.0,Men,Flipkart,474,999,52.55%,297.0,32.0,143.0,75.0,32.0,20,27,1,4
436,Leather Derby For Men  (Tan),4.2,Men,Flipkart,1829,6236,70.01%,69.0,4.0,28.0,14.0,6.0,5,4,1,3
7808,Men Black Sports Sandal,4.2,Men,Flipkart,1288,4295,70.01%,1355.0,183.0,710.0,417.0,128.0,37,63,1,2
19510,Flip Flops,4.4,Women,Flipkart,190,199,4.52%,216.0,24.0,129.0,58.0,19.0,4,3,1,0
673,Synthetic Leather Casual Office Use Wedding Formal Shoes For Mens And Boys Slip On For Men  (Black),3.9,Men,Flipkart,424,976,62.06%,8298.0,1278.0,4380.0,466.0,1463.0,714,545,1,1
17774,Stylish Casual Sports Shoe Sneakers For Women  (Black),4.1,Women,Flipkart,685,999,31.43%,326.0,56.0,181.0,62.0,41.0,15,26,0,4
3249,Ankle Length & High Ankle Length Boots For Women  (Grey),4.0,Women,Flipkart,479,999,52.05%,240.0,31.0,126.0,50.0,31.0,13,20,0,4
12924,Officewear Style Look Slip On For Men  (Black),3.9,Men,Flipkart,499,999,50.05%,16.0,1.0,5.0,6.0,3.0,2,0,0,3
20108,Synthetic Leather Casual Partywear Wedding Stylish And New Design Boots Shoes For Women And Girls Boots For Women  (Brown),4.2,Women,Flipkart,398,999,60.16%,2361.0,401.0,1380.0,457.0,253.0,98,173,0,1
6674,NORTH Running Shoes For Men  (Navy),4.2,Men,Flipkart,1399,1499,6.67%,29103.0,4317.0,17350.0,6364.0,2377.0,1014,1998,1,4
4777,Women Silver Heels Sandal,3.0,Women,Flipkart,630,1799,64.98%,4.0,2.0,1.0,0.0,2.0,0,1,1,4
13997,JOLT 2 Running Shoes For Men  (Black),4.2,Men,Flipkart,1799,4499,60.01%,2951.0,365.0,1658.0,758.0,266.0,90,179,1,3
14913,Women Pink Wedges Sandal,3.8,Women,Flipkart,835,999,16.42%,186.0,17.0,86.0,37.0,27.0,9,27,0,1
3038,PAMINO Outdoors For Men  (Blue),4.4,Men,Flipkart,999,2499,60.02%,9.0,1.0,5.0,3.0,1.0,0,0,1,0
18503,CAMANDO Running Shoes For Men  (Black),4.2,Men,Flipkart,1274,1699,25.01%,1878.0,281.0,1060.0,414.0,199.0,63,142,1,1
20558,Bellies For Women  (Multicolor),4.0,Women,Flipkart,210,499,57.92%,548.0,90.0,282.0,113.0,89.0,23,41,1,4
1300,Boots For Women  (Brown),4.5,Women,Flipkart,1589,5299,70.01%,121.0,17.0,81.0,28.0,4.0,2,6,0,4
1797,Women Blue Heels Sandal,4.1,Women,Flipkart,664,999,33.53%,,,779.0,,151.0,79,107,1,4
6063,For Women  (Pink),3.5,Women,Flipkart,249,599,58.43%,4.0,1.0,1.0,1.0,1.0,1,0,0,3
14616,Women Black Heels Sandal,4.2,Women,Flipkart,569,999,43.04%,128.0,17.0,76.0,22.0,15.0,9,6,1,3
17018,Flip Flops,3.3,Women,Flipkart,169,499,66.13%,,,1.0,1.0,0.0,2,0,0,2
10993,Double X Bellies For Women  (Yellow),4.0,Women,Flipkart,199,999,80.08%,1838.0,308.0,843.0,493.0,262.0,94,146,1,3
8408,Flip Flops,4.1,Men,Flipkart,329,349,5.73%,2842.0,378.0,1453.0,766.0,295.0,130,198,1,2
2567,Double Buckle Women's Ankle Lenght Black Boots For Women  (Black),3.6,Women,Flipkart,402,499,19.44%,267.0,38.0,122.0,41.0,35.0,25,44,0,2
14457,Women Red Heels Sandal,3.7,Women,Flipkart,564,699,19.31%,125.0,20.0,49.0,28.0,22.0,9,17,0,0
15287,Women Beige Heels Sandal,3.8,,Flipkart,499,999,50.05%,,,,,,132,235,0,4
8096,Casuals For Men  (Black),3.7,Men,Flipkart,394,999,60.56%,44.0,8.0,20.0,9.0,3.0,6,6,0,3
15505,"Women Beige, White Flats Sandal",3.8,Women,Flipkart,153,499,69.34%,516.0,55.0,241.0,94.0,70.0,42,66,1,4
19078,Running Shoes For Men  (Black),3.9,Men,Flipkart,331,1199,72.39%,263.0,34.0,157.0,27.0,24.0,17,38,0,0
6712,PUPG Style Flip Flop Offcourt Slipper for Men Slides,3.4,Men,Flipkart,199,499,60.12%,139.0,19.0,64.0,16.0,12.0,12,35,0,1
19643,STEPUPP WOMEN BLACK GOLD SLIPPER Flip Flops,3.6,Women,Flipkart,149,249,40.16%,1431.0,182.0,624.0,221.0,238.0,134,214,0,3
17703,Designer Jaipuri Silk Jutti Ethnic Wear Bellies Rajasthani Mojari for Women and Girls Bellies For Women  (Multicolor),4.3,Women,Flipkart,599,999,40.04%,35.0,4.0,23.0,4.0,3.0,2,2,0,3
17771,Leather Semi-formals Slip On For Men  (Brown),4.1,Men,Flipkart,1738,5795,70.01%,575.0,79.0,307.0,139.0,62.0,25,42,1,2
7853,Men Navy Casual Sandal,4.1,Men,Flipkart,1843,2695,31.61%,2871.0,372.0,1404.0,826.0,315.0,116,210,1,1
9202,Men Green Casual Sandal,4.2,Men,Flipkart,331,339,2.36%,274.0,33.0,146.0,70.0,34.0,13,11,1,0
836,Slides,4.0,Men,Flipkart,732,1872,53.68%,1581.0,138.0,1313.0,284.0,337.0,61,155,1,4
20263,Punjabi Jutis For Women  (Grey),3.3,Women,Flipkart,1099,2500,56.04%,4.0,0.0,2.0,0.0,0.0,1,1,0,3
2604,Peach Slip On Jutis For Women  (Natural),4.1,Women,Flipkart,492,599,17.86%,139.0,16.0,78.0,29.0,10.0,8,14,0,1
821,Women Black Wedges Sandal,3.8,Women,Flipkart,457,441,19.38%,287.0,47.0,159.0,102.0,42.0,25,8,0,4
17622,Stylish Casual Sports Shoe Sneakers For Women  (Black),4.1,Women,Flipkart,685,999,31.43%,325.0,55.0,181.0,62.0,41.0,15,26,0,3
18095,Sports Mesh Running Shoes For Women  (Green),4.0,Women,Flipkart,756,899,15.91%,937.0,130.0,448.0,257.0,101.0,42,89,1,3
10159,Ethnic classy nagra Casuals For Men  (Tan),3.9,Men,Flipkart,347,799,56.57%,138.0,27.0,76.0,21.0,11.0,6,24,0,1
6961,Women Beige Heels Sandal,3.9,Women,Flipkart,331,999,66.87%,175.0,14.0,84.0,37.0,26.0,7,21,0,4
9478,By Bata Lace Up Shoes For Men  (Black),4.2,Men,Flipkart,2977,3299,9.76%,436.0,43.0,225.0,129.0,38.0,17,27,0,0
2607,top casual for men Casuals For Men  (Beige),4.1,Men,Flipkart,450,999,54.96%,586.0,72.0,337.0,105.0,52.0,34,58,0,2
16325,Men Brown Sports Sandal,4.1,Men,Flipkart,399,499,20.04%,280.0,58.0,139.0,82.0,32.0,9,18,0,0
265, Synthetic Leather Casual Boots for Women and Girls Boots for Women Boots For Women  (White),4.8,Women,Flipkart,593,1062,50.05%,10.0,0.0,10.0,2.0,4.0,1,3,0,3
7845,"Womens Comfort Stylish Trending with colorful Printed Slippers combo (Pack Of 4 pairs) Flip Flops, size 8 Slippers",3.5,Women,Flipkart,244,1099,77.80%,810.0,,,126.0,149.0,85,144,0,1
8092,Comfortable Stylish Latest Design Walking Shoes For Women  (Black),4.3,,Flipkart,649,999,35.04%,469.0,73.0,,,37.0,22,28,1,2
11879,Derby For Men  (Black),4.0,Men,Flipkart,1649,6599,75.01%,300.0,42.0,151.0,78.0,28.0,15,28,0,4
8948,Boots For Women  (Black),4.3,Women,Flipkart,599,999,40.04%,146.0,28.0,90.0,29.0,11.0,7,6,1,3
13525,Women Black Heels Sandal,4.3,Women,Flipkart,1003,1699,40.97%,312.0,65.0,181.0,75.0,28.0,9,19,1,1
18487,Formal Shoes Slip On For Men  (Black),4.0,Men,Flipkart,379,999,62.06%,128.0,21.0,66.0,22.0,24.0,8,8,0,1
281,Punjabi Shoes For Men Jutis For Men  (White),3.8,Men,Flipkart,375,1085,70.07%,137.0,16.0,10.0,45.0,20.0,10,19,1,4
1717,SFG-517 Flip Flops,4.2,Men,Flipkart,301,329,8.51%,47319.0,5619.0,25618.0,11932.0,5218.0,1859,2692,1,1
11306,NG-034 Bellies For Women  (Tan),4.0,Women,Flipkart,415,999,58.46%,3.0,0.0,0.0,3.0,0.0,0,0,0,0
3130,Casuals For Men  (Black),3.8,Men,Flipkart,431,999,56.86%,27927.0,3543.0,14238.0,4295.0,3456.0,1962,3976,1,1
4497,"SL-154 Walking Shoes For Women  (Black, Pink)",4.2,Women,Flipkart,899,999,10.01%,362.0,35.0,198.0,98.0,29.0,9,28,0,1
8755,Women Black Wedges Sandal,4.2,Women,Flipkart,450,499,9.82%,95.0,10.0,47.0,34.0,6.0,3,5,1,3
9199,"Women Black, Brown Sports Sandal",3.6,Women,Flipkart,584,1299,55.04%,12.0,3.0,4.0,3.0,3.0,0,2,1,3
5691,"Men Navy, Grey Casual Sandal",4.2,Men,Flipkart,636,749,15.09%,18326.0,2518.0,10038.0,4554.0,1930.0,663,1141,1,1
14332,"Bella Toes Presents Women's/Ladies/Female/Girls Trendy Lightweight Comfortable, Casualwear White Lace-Up Sneakers Shoes_(8804)",3.8,Women,Amazon,399,495,19.39%,326.0,131.0,13.0,4.0,17.0,24,42,0,2
16750,Slippers,3.9,,Flipkart,349,499,30.06%,,,,10.0,,2,10,1,3
7034,Women Blue Sports Sandal,4.6,Women,Flipkart,948,1020,7.06%,19.0,5.0,14.0,2.0,3.0,0,0,1,0
3549,Flip Flops,4.0,Women,Flipkart,499,1298,61.56%,24.0,3.0,13.0,4.0,3.0,2,2,1,4
12819,Combo Pack of 4 Casual Sneakers With Sneakers For Men  (Multicolor),4.1,Men,Flipkart,579,1996,70.99%,40227.0,5506.0,23065.0,7107.0,4570.0,2003,3482,1,2
19878,Women Gold Heels Sandal,4.0,Women,Flipkart,599,1299,53.89%,22.0,3.0,14.0,3.0,4.0,1,2,1,3
7778,Leather Formal Brogues Oxford For Men  (Brown),4.2,Men,Flipkart,1498,4995,70.01%,4337.0,586.0,2374.0,1097.0,430.0,153,283,1,1
13955,"Women Beige, Gold Heels Sandal",4.2,Women,Flipkart,499,1249,60.05%,145.0,18.0,85.0,30.0,14.0,6,10,0,0
7813,"AADI MEN""S BLACK NEW LOOK FORMAL BROGUES Derby For Men  (Black)",3.9,Men,Flipkart,349,749,53.40%,7846.0,1111.0,3846.0,1666.0,1101.0,411,822,1,0
1916,Perfect Stylish Girls Casual Shoes Sneakers For Women  (White),4.3,Women,Flipkart,399,999,60.06%,10486.0,1531.0,6225.0,2261.0,1050.0,370,580,1,0
2978,"Combo pack of 4 casual, sneaker shoes for women Sneakers For Women  (Multicolor)",3.6,Women,Flipkart,999,1994,49.90%,16.0,1.0,7.0,3.0,2.0,1,3,0,2
14427,Fila Men's Icon Sneakers,4.1,,Amazon,774,1954,60.39%,,25.0,,,10.0,9,64,1,0
19089,"Latest Stylish Look Lightweight-Silicon Rubber Flip Flop for Men's & Boy's| Sweat Resistant, Non Slip and Water-Proof Slides - Indoor and Outdoor Casual wear Slippers Slippers",3.8,Men,Flipkart,338,499,32.26%,5995.0,723.0,2844.0,1089.0,810.0,382,870,1,0
3660,Slip On For Women  (Black),4.8,Women,Flipkart,999,2099,52.41%,4.0,1.0,3.0,1.0,0.0,0,0,0,3
9168,Women Grey Flats Sandal,4.0,Women,Flipkart,334,899,62.85%,1334.0,181.0,656.0,314.0,158.0,79,127,1,4
3953,Women Pink Wedges Sandal,3.6,Women,Flipkart,599,999,40.04%,19.0,2.0,6.0,7.0,1.0,2,3,1,3
20880,Women Black Flats Sandal,4.0,Women,Flipkart,372,999,62.76%,20.0,4.0,10.0,2.0,6.0,2,0,1,0
15663,Women Gold Heels Sandal,4.1,Women,Flipkart,569,999,43.04%,66.0,6.0,36.0,13.0,8.0,4,5,1,4
12833,Mojaris For Women  (Orange),3.8,Women,Flipkart,284,499,43.09%,91.0,12.0,44.0,13.0,19.0,4,11,1,2
20358,Starlight Idp Walking Shoes For Men  (Black),4.0,,Flipkart,1599,3999,60.02%,1849.0,,908.0,,196.0,99,176,1,3
17942,Women Black Wedges Sandal,4.0,Women,Flipkart,149,499,70.14%,4694.0,649.0,2508.0,790.0,630.0,292,474,0,4
17240,EXPLORE RUN MU<U+FFFD> LP Running Shoes For Men  (Grey),4.2,Men,Flipkart,1559,2599,40.02%,2434.0,403.0,1334.0,659.0,220.0,83,138,1,2
17566,GO FLEX MAX Walking Shoes For Women  (Navy),4.6,Women,Flipkart,2700,5999,54.99%,42.0,4.0,28.0,13.0,1.0,0,0,1,3
11182,GO WALK 5-PERFECT Walking Shoes For Women  (Navy),4.5,Women,Flipkart,4199,5999,30.01%,78.0,14.0,53.0,18.0,2.0,1,4,1,3
17354,Men's Formal Slip on Slip On For Men  (Black),4.2,Men,Flipkart,545,999,45.45%,162.0,16.0,87.0,41.0,22.0,5,7,0,2
1825,Women Tan Wedges Sandal,4.1,Women,Flipkart,499,999,50.05%,631.0,101.0,330.0,150.0,64.0,38,49,1,3
2523,Women Orange Wedges Sandal,3.9,Women,Flipkart,549,999,45.05%,1392.0,239.0,676.0,309.0,186.0,95,125,0,2
18016,Women Brown Flats Sandal,4.4,Women,Flipkart,369,599,38.40%,61.0,5.0,41.0,13.0,7.0,1,1,1,0
4658,Flip Flops,4.0,Women,Flipkart,499,1298,61.56%,24.0,3.0,13.0,4.0,3.0,2,2,1,1
4918,Men's Black Ethnic Punjabi Pointed Mojari Mojaris For Men  (Black),3.8,Men,Flipkart,749,999,25.03%,80.0,15.0,39.0,16.0,9.0,5,11,0,4
4465,"Women SL-88 Grey Pink Running Shoes For Women  (Pink, Grey)",4.3,Women,Flipkart,840,999,15.92%,5646.0,828.0,3019.0,1729.0,529.0,151,218,1,1
1690,Boots For Men  (Black),4.1,Men,Flipkart,616,1599,61.48%,124.0,34.0,72.0,21.0,13.0,4,14,0,3
10272,Combo Pack of 2 Latest Collection Stylish Loafers Sneakers Shoes For Women Sneakers For Women  (Multicolor),4.0,Women,Flipkart,525,998,47.39%,605.0,92.0,304.0,126.0,82.0,39,54,1,4
8168,Running Shoes For Men  (Yellow),4.1,Men,Flipkart,474,999,52.55%,1072.0,130.0,636.0,163.0,98.0,69,106,1,0
10942,Slip On For Men  (Black),4.1,Men,Flipkart,1768,5895,70.01%,271.0,31.0,142.0,66.0,30.0,14,19,0,1
7446,Women Black Heels Sandal,4.2,Women,Flipkart,527,1249,57.81%,558.0,76.0,337.0,111.0,50.0,23,36,1,4
6911,Street Smart Canvas Shoes For Men  (White),4.0,Men,Flipkart,649,999,35.04%,641.0,83.0,334.0,144.0,65.0,28,70,0,2
10802,Women Tan Flats Sandal,3.9,Women,Flipkart,399,899,55.62%,9830.0,1431.0,4690.0,2208.0,1396.0,569,963,1,4
3102,Women Black Wedges Sandal,3.7,Women,Flipkart,470,499,5.81%,540.0,94.0,226.0,113.0,81.0,41,79,1,1
6545,Women Brown Wedges Sandal,4.2,,Flipkart,375,499,24.85%,,,187.0,,25.0,13,22,0,2
542,Slippers,4.2,Women,Flipkart,466,754,50.06%,2142.0,277.0,1693.0,953.0,400.0,154,44,1,2
20824,blk 2020 Old Skool Sneakers Sneakers For Men  (Black),3.8,Men,Flipkart,1490,4990,70.14%,695.0,80.0,327.0,148.0,91.0,43,86,0,2
